"ID","Property","Data"
"http://example.org/NIMP/DO-YYYR1186","https://w3id.org/biolink/vocab/category","bican:Donor"
"http://example.org/NIMP/DO-NQJC3101","https://w3id.org/biolink/vocab/category","bican:Donor"
"http://example.org/NIMP/DO-YYYR1186","https://identifiers.org/brain-bican/vocab/b5436e99-f0a7-4c30-825d-56b88ee2ac1d","years"
"http://example.org/NIMP/DO-PKEF8350","https://identifiers.org/brain-bican/vocab/species","NCBITaxon:10090"
"http://example.org/NIMP/DO-TUUR3449","https://identifiers.org/brain-bican/vocab/0630a265-4a63-48f4-8853-66b929002306","12 yrs"
"http://example.org/NIMP/DO-QFWP9062","https://w3id.org/biolink/vocab/category","bican:Donor"
"http://example.org/NIMP/DO-ZPSX8525","https://identifiers.org/brain-bican/vocab/species","NCBITaxon:10090"
"http://example.org/NIMP/DO-IKSH9054","http://www.w3.org/2000/01/rdf-schema#label","6424"
"http://example.org/NIMP/DO-BCBW2308","http://www.w3.org/2000/01/rdf-schema#label","C57BL6J-679647"
"http://example.org/NIMP/DO-CRSP3889","https://identifiers.org/brain-bican/vocab/species","NCBITaxon:9544"
"http://example.org/NIMP/DO-UVDC9457","https://identifiers.org/brain-bican/vocab/species","NCBITaxon:9544"
"http://example.org/NIMP/DO-BLZJ9775","https://identifiers.org/brain-bican/vocab/3bed1f94-9d82-4ed7-afdf-79d896b24dbb","birth"
"http://example.org/NIMP/DO-CUVX2282","https://identifiers.org/brain-bican/vocab/0630a265-4a63-48f4-8853-66b929002306","13 yrs"
"http://example.org/NIMP/DO-LNOH5674","https://w3id.org/biolink/vocab/category","bican:Donor"
