"ID","Property","Data"
"http://example.org/NIMP/AC-AWXQRX990751","https://identifiers.org/brain-bican/vocab/quantity_ng","230.7736"
"http://example.org/NIMP/AC-ORTYTM765971","https://identifiers.org/brain-bican/vocab/pass_fail_result","Pass"
"http://example.org/NIMP/AC-CXYYZL841383","http://www.w3.org/2000/01/rdf-schema#label","A8XR_240329_01_D01"
"http://example.org/NIMP/AC-PSNOFB804452","https://identifiers.org/brain-bican/vocab/quantity_ng","357.4202"
"http://example.org/NIMP/AC-RGVBTV157445","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/BC-RGMEGL525385"
"http://example.org/NIMP/AC-IFFGIE148958","https://identifiers.org/brain-bican/vocab/pass_fail_result","Pass"
"http://example.org/NIMP/AC-QLJKER260580","https://identifiers.org/brain-bican/vocab/pass_fail_result","Pass"
"http://example.org/NIMP/AC-FWCZBX924953","https://identifiers.org/brain-bican/vocab/pass_fail_result","Pass"
"http://example.org/NIMP/AC-VMUPNO882920","https://identifiers.org/brain-bican/vocab/pass_fail_result","Pass"
"http://example.org/NIMP/AC-CIESSA620804","http://www.w3.org/2000/01/rdf-schema#label","A8XR_231023_01_B01"
"http://example.org/NIMP/AC-DYOOTV802892","https://identifiers.org/brain-bican/vocab/pass_fail_result","Pass"
"http://example.org/NIMP/AC-LJMZAT259914","http://www.w3.org/2000/01/rdf-schema#label","A8XR_240206_01_E02"
"http://example.org/NIMP/AC-TAYWVU788573","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/BC-RWDONP507532"
"http://example.org/NIMP/AC-ZUVHCL334249","http://www.w3.org/2000/01/rdf-schema#label","A8XR_230822_01_A02"
"http://example.org/NIMP/AC-VTEFKK316712","https://identifiers.org/brain-bican/vocab/percent_cdna_longer_than_400bp","1.014"
"http://example.org/NIMP/AC-VVWBTU159190","https://identifiers.org/brain-bican/vocab/pass_fail_result","Pass"
"http://example.org/NIMP/AC-EICLDE397204","http://www.w3.org/2000/01/rdf-schema#label","A8XR_240109_01_D01"
"http://example.org/NIMP/AC-XYQNSQ201236","http://www.w3.org/2000/01/rdf-schema#label","B8XM_231003_01_H01"
"http://example.org/NIMP/AC-BXVLEF800777","https://w3id.org/biolink/vocab/category","bican:AmplifiedCdna"
"http://example.org/NIMP/AC-CAAFDE583387","http://www.w3.org/2000/01/rdf-schema#label","A8CP_230828_02_B01"
"http://example.org/NIMP/AC-DRJBCA245258","https://w3id.org/biolink/vocab/category","bican:AmplifiedCdna"
"http://example.org/NIMP/AC-FAXYZW767697","https://identifiers.org/brain-bican/vocab/quantity_ng","342.3357"
"http://example.org/NIMP/AC-XWEAZW922735","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/BC-GEHDFF421954"
"http://example.org/NIMP/AC-MOLKHI220174","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/BC-WZFZAY676854"
"http://example.org/NIMP/AC-RCAUVX734567","https://identifiers.org/brain-bican/vocab/pass_fail_result","Pass"
"http://example.org/NIMP/AC-GNKSNS731311","https://identifiers.org/brain-bican/vocab/quantity_ng","318.3113"
